scaffold	start	end	dxy_SILK_KADK	dxy_SILK_WHLH	dxy_KADK_WHLH
Z	20731001	20732000	0.0178	0.0161	0.0151
Z	20732001	20733000	0.002	0.0016	0.002
Z	20733001	20734000	0.0011	0.0008	0.0013
Z	20734001	20735000	0.0017	0.0016	0.0015
Z	20735001	20736000	0.0014	0.0024	0.0023
Z	20736001	20737000	0.0012	0.0026	0.002
Z	20737001	20738000	0.0006	0.0007	0.0012
Z	20738001	20739000	0.0013	0.0017	0.0017
Z	20739001	20740000	0.0015	0.0019	0.0019
Z	20740001	20741000	0.0017	0.002	0.0028
Z	20741001	20742000	0.0028	0.0024	0.0028
Z	20742001	20743000	0.0021	0.0039	0.0044
Z	20743001	20744000	0.0048	0.0047	0.004
Z	20744001	20745000	0.0029	0.0029	0.0029
Z	20745001	20746000	0.0023	0.0019	0.0017
Z	20746001	20747000	0.0015	0.0014	0.0011
Z	20747001	20748000	0.0021	0.0018	0.0019
Z	20748001	20749000	0.0053	0.0054	0.003
Z	20749001	20750000	0.0062	0.0056	0.003
Z	20750001	20751000	0.0011	0.0028	0.0025
Z	20751001	20752000	0.0025	0.0019	0.0023
Z	20752001	20753000	0.0047	0.0042	0.0038
Z	20753001	20754000	0.0018	0.0019	0.0011
Z	20754001	20755000	0.0053	0.0046	0.0047
Z	20755001	20756000	0.0015	0.0016	0.0006
Z	20756001	20757000	0.002	0.0014	0.0013
Z	20757001	20758000	0.0039	0.0035	0.0033
Z	20758001	20759000	0.0041	0.004	0.0032
Z	20759001	20760000	0.0076	0.0057	0.0071
Z	20760001	20761000	0.0034	0.0014	0.0026
Z	20761001	20762000	0.0064	0.0037	0.0058
Z	20762001	20763000	0.0064	0.0051	0.0063
Z	20763001	20764000	0.0045	0.0036	0.0029
Z	20764001	20765000	0.0043	0.0035	0.0029
Z	20765001	20766000	0.003	0.004	0.0031
Z	20766001	20767000	0.0045	0.0031	0.0045
Z	20767001	20768000	0.0039	0.0032	0.0031
Z	20768001	20769000	0.0044	0.0047	0.0047
Z	20769001	20770000	0.0042	0.003	0.0045
Z	20770001	20771000	0.0046	0.004	0.0043
Z	20771001	20772000	0.0041	0.0033	0.0036
Z	20772001	20773000	0.0059	0.0026	0.0059
Z	20773001	20774000	0.0053	0.0042	0.0043
Z	20774001	20775000	0.0053	0.0045	0.0043
Z	20775001	20776000	0.01	0.0093	0.0101
Z	20776001	20777000	0.0067	0.008	0.0079
Z	20777001	20778000	0.0042	0.0043	0.0043
Z	20778001	20779000	0.0021	0.0026	0.0025
Z	20779001	20780000	0.004	0.0039	0.0041
Z	20780001	20781000	0.0055	0.0033	0.0058
Z	20781001	20782000	0.0023	0.0017	0.0019
Z	20782001	20783000	0.0021	0.0016	0.003
Z	20783001	20784000	0.0041	0.0046	0.0047
Z	20784001	20785000	0.0024	0.0022	0.0024
Z	20785001	20786000	0.0026	0.0027	0.0028
Z	20786001	20787000	0.0037	0.0042	0.0033
Z	20787001	20788000	0.0041	0.0036	0.0029
Z	20788001	20789000	0.008	0.0083	0.0084
Z	20789001	20790000	0.0028	0.003	0.0026
Z	20790001	20791000	0.0091	0.0093	0.0072
Z	20791001	20792000	0.0034	0.0036	0.0035
Z	20792001	20793000	0.0047	0.0036	0.0045
Z	20793001	20794000	0.0033	0.0023	0.0025
Z	20794001	20795000	0.0025	0.0017	0.0023
Z	20795001	20796000	0.0021	0.0016	0.0014
Z	20796001	20797000	0.0054	0.0049	0.0042
Z	20797001	20798000	0.0072	0.007	0.0063
Z	20798001	20799000	0.0019	0.0022	0.0018
Z	20799001	20800000	0.0034	0.0033	0.0037
Z	20800001	20801000	0.0013	0.0016	0.0013
Z	20801001	20802000	0.0024	0.0024	0.0024
Z	20802001	20803000	0.0064	0.0068	0.0063
Z	20803001	20804000	0.0027	0.0032	0.0031
Z	20804001	20805000	0.0015	0.0017	0.0019
Z	20805001	20806000	0.0036	0.0041	0.0041
Z	20806001	20807000	0.0035	0.004	0.0037
Z	20807001	20808000	0.0012	0.0019	0.0018
Z	20808001	20809000	0.003	0.0034	0.003
Z	20809001	20810000	0.0041	0.0048	0.0049
Z	20810001	20811000	0.0021	0.0022	0.0022
Z	20811001	20812000	0.0044	0.0042	0.0043
Z	20812001	20813000	0.0028	0.0027	0.0026
Z	20813001	20814000	0.0011	0.0024	0.0025
Z	20814001	20815000	0.0006	0.002	0.0019
Z	20815001	20816000	0.0042	0.0034	0.0041
Z	20816001	20817000	0.0056	0.0067	0.0073
Z	20817001	20818000	0.0051	0.0054	0.0053
Z	20818001	20819000	0.0033	0.0035	0.0038
Z	20819001	20820000	0.0048	0.0051	0.0051
Z	20820001	20821000	0.0034	0.0045	0.004
Z	20821001	20822000	0.0013	0.0024	0.0026
Z	20822001	20823000	0.0031	0.0038	0.0035
Z	20823001	20824000	0.0032	0.003	0.0035
Z	20824001	20825000	0.0033	0.0065	0.0063
Z	20825001	20826000	0.005	0.0069	0.0073
Z	20826001	20827000	0.0023	0.0045	0.0041
Z	20827001	20828000	0.0006	0.001	0.0008
Z	20828001	20829000	0.002	0.0039	0.0046
Z	20829001	20830000	0.0099	0.0154	0.0157
Z	20830001	20831000	0.0056	0.0062	0.0058
Z	20831001	20832000	0.002	0.0021	0.0014
Z	20832001	20833000	0.0069	0.0076	0.0065
Z	20833001	20834000	0.0027	0.0026	0.0035
Z	20834001	20835000	0.002	0.0045	0.0032
Z	20835001	20836000	0.0096	0.0104	0.0098
Z	20836001	20837000	0.0014	0.0021	0.0014
Z	20837001	20838000	0.005	0.006	0.0056
Z	20838001	20839000	0.0061	0.0059	0.005
Z	20839001	20840000	0.0038	0.0052	0.0042
Z	20840001	20841000	0.0019	0.0029	0.0022
Z	20841001	20842000	0.0009	0.0009	0.0004
Z	20842001	20843000	0.0031	0.0053	0.0041
Z	20843001	20844000	0.0018	0.002	0.0007
Z	20844001	20845000	0.0047	0.0039	0.0042
Z	20845001	20846000	0.0082	0.0101	0.0086
Z	20846001	20847000	0.0087	0.0097	0.0065
Z	20847001	20848000	0.0092	0.009	0.0089
Z	20848001	20849000	0.0133	0.0101	0.0131
Z	20849001	20850000	0.01	0.0081	0.0103
Z	20850001	20851000	0.0083	0.0049	0.0088
Z	20851001	20852000	0.0049	0.006	0.0074
Z	20852001	20853000	0.004	0.0027	0.0048
Z	20853001	20854000	0.0027	0.0021	0.0032
Z	20854001	20855000	0.0039	0.0038	0.0049
Z	20855001	20856000	0.0063	0.0063	0.0035
Z	20856001	20857000	0.0055	0.006	0.0014
Z	20857001	20858000	0.0101	0.011	0.0096
Z	20858001	20859000	0.0086	0.0116	0.0078
Z	20859001	20860000	0.004	0.0035	0.0022
Z	20860001	20861000	0.0056	0.0088	0.0092
Z	20861001	20862000	0.0048	0.0057	0.0052
Z	20862001	20863000	0.0082	0.009	0.0082
Z	20863001	20864000	0.0057	0.0059	0.0033
Z	20864001	20865000	0.0041	0.0046	0.0047
Z	20865001	20866000	0.0083	0.0069	0.0058
Z	20866001	20867000	0.0038	0.0036	0.0047
Z	20867001	20868000	0.0009	0.0023	0.0016
Z	20868001	20869000	0.0055	0.0067	0.0085
Z	20869001	20870000	0.0012	0.0001	0.0011
Z	20870001	20871000	0.0082	0.0081	0.0075
Z	20871001	20872000	0.0045	0.0027	0.0043
Z	20872001	20873000	0.0019	0.0024	0.0021
Z	20873001	20874000	0.004	0.0026	0.003
Z	20874001	20875000	0.002	0.0025	0.0013
Z	20875001	20876000	0.003	0.0021	0.0022
Z	20876001	20877000	0.0039	0.0023	0.0037
Z	20877001	20878000	0.0005	0.0003	0.0006
Z	20878001	20879000	0.0031	0.0033	0.0025
Z	20879001	20880000	0.0038	0.0028	0.0029
Z	20880001	20881000	0.0022	0.002	0.0026
Z	20881001	20882000	0.0006	0.0006	0.0
Z	20882001	20883000	0.004	0.0037	0.0045
Z	20883001	20884000	0.0018	0.0017	0.0013
Z	20884001	20885000	0.0034	0.004	0.0032
Z	20885001	20886000	0.0018	0.0032	0.0039
Z	20886001	20887000	0.0006	0.0013	0.0017
Z	20887001	20888000	0.0029	0.002	0.003
Z	20888001	20889000	0.0026	0.0021	0.0023
Z	20889001	20890000	0.001	0.0012	0.0007
Z	20890001	20891000	0.0029	0.003	0.0014
Z	20891001	20892000	0.0018	0.0016	0.0018
Z	20892001	20893000	0.0053	0.0053	0.0071
Z	20893001	20894000	0.0009	0.0011	0.0017
Z	20894001	20895000	0.002	0.0022	0.0023
Z	20895001	20896000	0.0038	0.0037	0.0044
Z	20896001	20897000	0.0067	0.0067	0.0048
Z	20897001	20898000	0.0079	0.0083	0.0063
Z	20898001	20899000	0.0039	0.0068	0.0076
Z	20899001	20900000	0.0079	0.0118	0.012
Z	20900001	20901000	0.0032	0.0118	0.0126
Z	20901001	20902000	0.0026	0.007	0.0068
Z	20902001	20903000	0.0118	0.0112	0.0094
Z	20903001	20904000	0.0111	0.0098	0.0132
Z	20904001	20905000	0.0037	0.0059	0.007
Z	20905001	20906000	0.0057	0.0051	0.0014
Z	20906001	20907000	0.0073	0.0075	0.0004
Z	20907001	20908000	0.0081	0.0088	0.0051
Z	20908001	20909000	0.005	0.0067	0.0048
Z	20909001	20910000	0.0097	0.0114	0.0105
Z	20910001	20911000	0.0057	0.0084	0.0089
Z	20911001	20912000	0.0082	0.0083	0.011
Z	20912001	20913000	0.0042	0.0045	0.0052
Z	20913001	20914000	0.0022	0.0039	0.0038
Z	20914001	20915000	0.0038	0.0045	0.0054
Z	20915001	20916000	0.0027	0.0026	0.0027
Z	20916001	20917000	0.0029	0.0044	0.0057
Z	20917001	20918000	0.0035	0.0035	0.0034
Z	20918001	20919000	0.001	0.0005	0.0009
Z	20919001	20920000	0.0021	0.0024	0.0029
Z	20921001	20922000	0.0016	0.0023	0.0016
Z	20922001	20923000	0.002	0.0015	0.0022
Z	20923001	20924000	0.0037	0.0051	0.0059
Z	20924001	20925000	0.0016	0.0019	0.0019
Z	20925001	20926000	0.0065	0.0063	0.0049
Z	20926001	20927000	0.0064	0.0062	0.0065
Z	20927001	20928000	0.0047	0.0034	0.0051
Z	20928001	20929000	0.006	0.0068	0.0059
Z	20929001	20930000	0.02	0.0156	0.0154
Z	20930001	20931000	0.0023	0.003	0.0022
Z	20931001	20932000	0.0	0.0004	0.0004
Z	20932001	20933000	0.0013	0.0031	0.0036
Z	20933001	20934000	0.0037	0.0047	0.0051
Z	20934001	20935000	0.0062	0.0067	0.0044
Z	20935001	20936000	0.0052	0.0096	0.0084
Z	20936001	20937000	0.0019	0.0052	0.0054
Z	20937001	20938000	0.0168	0.018	0.0158
Z	20938001	20939000	0.0061	0.0048	0.0058
Z	20939001	20940000	0.0027	0.0035	0.0033
Z	20940001	20941000	0.0066	0.0066	0.0062
Z	20941001	20942000	0.0073	0.0066	0.0064
Z	20942001	20943000	0.0075	0.0065	0.0048
Z	20943001	20944000	0.0117	0.0143	0.0117
Z	20944001	20945000	0.0058	0.0045	0.0052
Z	20945001	20946000	0.0023	0.0029	0.0031
Z	20946001	20947000	0.0026	0.0033	0.0035
Z	20947001	20948000	0.0063	0.0119	0.0124
Z	20948001	20949000	0.0082	0.0126	0.0147
Z	20949001	20950000	0.017	0.0171	0.0161
Z	20950001	20951000	0.0051	0.0043	0.0055
Z	20951001	20952000	0.0049	0.008	0.0072
Z	20952001	20953000	0.0039	0.0089	0.0092
Z	20953001	20954000	0.001	0.0018	0.0014
Z	20954001	20955000	0.004	0.0046	0.0051
Z	20955001	20956000	0.0046	0.0066	0.0047
Z	20956001	20957000	0.0031	0.0113	0.0096
Z	20957001	20958000	0.0001	0.0027	0.0028
Z	20958001	20959000	0.0	0.0018	0.0018
Z	20959001	20960000	0.0005	0.0017	0.0014
Z	20960001	20961000	0.0015	0.0017	0.0009
Z	20961001	20962000	0.0021	0.002	0.0019
Z	20962001	20963000	0.0018	0.0024	0.0021
Z	20963001	20964000	0.0016	0.0011	0.0017
Z	20964001	20965000	0.001	0.0016	0.0018
Z	20965001	20966000	0.0066	0.0058	0.007
Z	20966001	20967000	0.0055	0.0121	0.012
Z	20967001	20968000	0.0036	0.0058	0.0046
Z	20968001	20969000	0.0016	0.0027	0.0032
Z	20969001	20970000	0.0056	0.0061	0.0064
Z	20970001	20971000	0.0032	0.0049	0.006
Z	20971001	20972000	0.0032	0.0065	0.0071
Z	20972001	20973000	0.0039	0.004	0.0054
Z	20973001	20974000	0.0024	0.0037	0.0026
Z	20974001	20975000	0.0063	0.0055	0.0071
Z	20975001	20976000	0.0092	0.0143	0.0133
Z	20976001	20977000	0.0028	0.0045	0.0048
Z	20977001	20978000	0.0049	0.0041	0.0054
Z	20978001	20979000	0.0079	0.0043	0.0094
Z	20979001	20980000	0.005	0.0022	0.0054
Z	20980001	20981000	0.0033	0.0043	0.0055
Z	20981001	20982000	0.0052	0.0072	0.0058
Z	20982001	20983000	0.0028	0.0071	0.0054
Z	20983001	20984000	0.0032	0.0067	0.0056
Z	20984001	20985000	0.0037	0.0037	0.0046
Z	20985001	20986000	0.0059	0.005	0.005
Z	20986001	20987000	0.0146	0.0151	0.0105
Z	20987001	20988000	0.0026	0.0024	0.0014
Z	20988001	20989000	0.0021	0.0026	0.0025
Z	20989001	20990000	0.0019	0.0027	0.0016
Z	20990001	20991000	0.0024	0.0028	0.0018
Z	20991001	20992000	0.0038	0.0048	0.0024
Z	20992001	20993000	0.0043	0.006	0.003
Z	20993001	20994000	0.002	0.0023	0.0017
Z	20994001	20995000	0.0036	0.0043	0.0022
Z	20995001	20996000	0.0039	0.0041	0.0025
Z	20996001	20997000	0.0063	0.0087	0.0051
Z	20997001	20998000	0.0016	0.0019	0.0015
Z	20998001	20999000	0.0038	0.0053	0.0029
Z	20999001	21000000	0.0034	0.0043	0.0026
Z	21000001	21001000	0.0013	0.0019	0.0012
Z	21001001	21002000	0.0078	0.0074	0.0061
Z	21002001	21003000	0.0112	0.013	0.009
Z	21003001	21004000	0.0023	0.003	0.0015
Z	21004001	21005000	0.0007	0.0009	0.0004
Z	21005001	21006000	0.0108	0.0123	0.0092
Z	21006001	21007000	0.006	0.008	0.0046
Z	21007001	21008000	0.0047	0.0059	0.0043
Z	21008001	21009000	0.005	0.006	0.0037
Z	21009001	21010000	0.0058	0.0051	0.0031
Z	21010001	21011000	0.0039	0.0052	0.0029
Z	21011001	21012000	0.0045	0.0052	0.0029
Z	21012001	21013000	0.0047	0.0061	0.0051
Z	21013001	21014000	0.002	0.0022	0.0014
Z	21014001	21015000	0.0044	0.0063	0.003
Z	21015001	21016000	0.0063	0.0093	0.0053
Z	21016001	21017000	0.001	0.003	0.0024
Z	21017001	21018000	0.0067	0.0082	0.0057
Z	21018001	21019000	0.0026	0.0029	0.0014
Z	21019001	21020000	0.0043	0.0069	0.0028
Z	21020001	21021000	0.0043	0.0069	0.0044
Z	21021001	21022000	0.0043	0.0061	0.0034
Z	21022001	21023000	0.0033	0.0045	0.0027
Z	21023001	21024000	0.0053	0.0063	0.0034
Z	21024001	21025000	0.004	0.0058	0.003
Z	21025001	21026000	0.0008	0.0013	0.0006
Z	21026001	21027000	0.0012	0.0012	0.0005
Z	21027001	21028000	0.0012	0.0018	0.0008
Z	21028001	21029000	0.0038	0.0038	0.0032
Z	21029001	21030000	0.0029	0.0033	0.0013
Z	21030001	21031000	0.006	0.0071	0.0033
Z	21031001	21032000	0.0046	0.0058	0.0028
Z	21032001	21033000	0.0042	0.0049	0.0034
Z	21033001	21034000	0.0022	0.0026	0.0006
Z	21034001	21035000	0.0019	0.0026	0.001
Z	21035001	21036000	0.0046	0.0058	0.0055
Z	21036001	21037000	0.0049	0.0059	0.0034
Z	21037001	21038000	0.0048	0.0069	0.0032
Z	21038001	21039000	0.0037	0.0046	0.0031
Z	21039001	21040000	0.0016	0.0015	0.0013
Z	21040001	21041000	0.0038	0.0034	0.0029
Z	21041001	21042000	0.006	0.0076	0.005
Z	21042001	21043000	0.0043	0.007	0.0049
Z	21043001	21044000	0.0072	0.011	0.0052
Z	21044001	21045000	0.0033	0.0038	0.0032
Z	21045001	21046000	0.0035	0.0051	0.003
Z	21046001	21047000	0.0086	0.0099	0.0078
Z	21047001	21048000	0.0046	0.0057	0.0033
Z	21048001	21049000	0.0023	0.003	0.002
Z	21049001	21050000	0.0082	0.0099	0.0053
Z	21050001	21051000	0.0045	0.0064	0.0031
Z	21051001	21052000	0.0052	0.0066	0.0045
Z	21052001	21053000	0.0018	0.005	0.004
Z	21053001	21054000	0.0023	0.0048	0.0042
Z	21054001	21055000	0.0071	0.0094	0.0086
Z	21055001	21056000	0.0022	0.0036	0.0024
Z	21056001	21057000	0.0008	0.0024	0.0024
Z	21057001	21058000	0.0053	0.0054	0.0055
Z	21058001	21059000	0.0022	0.0022	0.0024
Z	21059001	21060000	0.0042	0.0045	0.0056
Z	21060001	21061000	0.0084	0.0098	0.0095
Z	21061001	21062000	0.0032	0.0041	0.006
Z	21062001	21063000	0.0017	0.0021	0.0029
Z	21063001	21064000	0.0066	0.0078	0.0063
Z	21064001	21065000	0.0094	0.0009	0.0092
Z	21065001	21066000	0.0092	0.0058	0.009
Z	21066001	21067000	0.0075	0.0008	0.0074
Z	21067001	21068000	0.0033	0.0003	0.003
Z	21068001	21069000	0.0121	0.0222	0.0252
Z	21069001	21070000	0.0018	0.0012	0.0016
Z	21070001	21071000	0.0105	0.0133	0.015
Z	21071001	21072000	0.0021	0.0062	0.0052
Z	21072001	21073000	0.0072	0.0072	0.0094
Z	21073001	21074000	0.0045	0.0084	0.0114
Z	21074001	21075000	0.0037	0.0055	0.0043
Z	21075001	21076000	0.0032	0.0037	0.0023
Z	21076001	21077000	0.0034	0.0064	0.003
Z	21077001	21078000	0.0031	0.0037	0.0015
Z	21078001	21079000	0.0066	0.0046	0.0026
Z	21079001	21080000	0.0065	0.01	0.0058
Z	21080001	21081000	0.0051	0.0042	0.0063
Z	21081001	21082000	0.0062	0.0063	0.0049
Z	21082001	21083000	0.0027	0.003	0.0029
Z	21083001	21084000	0.0027	0.0037	0.0029
Z	21084001	21085000	0.0026	0.0006	0.0028
Z	21085001	21086000	0.0038	0.0015	0.0039
Z	21086001	21087000	0.002	0.0021	0.0025
Z	21087001	21088000	0.0032	0.0031	0.0023
Z	21088001	21089000	0.0016	0.0021	0.0009
Z	21089001	21090000	0.0039	0.0042	0.0047
Z	21090001	21091000	0.0095	0.0082	0.0067
Z	21091001	21092000	0.0046	0.0031	0.0034
Z	21092001	21093000	0.0041	0.0027	0.0034
Z	21093001	21094000	0.0055	0.0058	0.0053
Z	21094001	21095000	0.0067	0.0061	0.0021
Z	21095001	21096000	0.0019	0.0018	0.0005
Z	21096001	21097000	0.0058	0.0071	0.0039
Z	21097001	21098000	0.0098	0.0096	0.0088
Z	21098001	21099000	0.0048	0.0056	0.0042
Z	21099001	21100000	0.0082	0.0112	0.0067
Z	21100001	21101000	0.0034	0.0053	0.0035
Z	21101001	21102000	0.004	0.0057	0.0035
Z	21102001	21103000	0.0059	0.0068	0.0038
Z	21103001	21104000	0.0027	0.0025	0.0016
Z	21104001	21105000	0.0055	0.0049	0.0035
Z	21105001	21106000	0.0061	0.0055	0.0039
Z	21106001	21107000	0.0022	0.0025	0.0006
Z	21107001	21108000	0.002	0.0024	0.0019
Z	21108001	21109000	0.0032	0.0008	0.0028
Z	21109001	21110000	0.0012	0.0016	0.0009
Z	21110001	21111000	0.0017	0.0017	0.002
Z	21111001	21112000	0.0035	0.0045	0.0041
Z	21112001	21113000	0.0051	0.006	0.0049
Z	21113001	21114000	0.0034	0.0049	0.0056
Z	21114001	21115000	0.0039	0.0072	0.0071
Z	21115001	21116000	0.003	0.0057	0.0054
Z	21116001	21117000	0.0052	0.0058	0.0055
Z	21117001	21118000	0.0012	0.0014	0.0008
Z	21118001	21119000	0.0095	0.0063	0.0039
Z	21119001	21120000	0.0021	0.0013	0.0013
Z	21120001	21121000	0.0035	0.0037	0.003
Z	21121001	21122000	0.0032	0.0041	0.0033
Z	21122001	21123000	0.0055	0.0039	0.0035
Z	21123001	21124000	0.0043	0.0042	0.0044
Z	21124001	21125000	0.0018	0.0019	0.0023
Z	21125001	21126000	0.0004	0.0016	0.0016
Z	21126001	21127000	0.0031	0.0035	0.0016
Z	21127001	21128000	0.0038	0.004	0.0027
Z	21128001	21129000	0.0044	0.0024	0.003
Z	21129001	21130000	0.0077	0.0039	0.006
Z	21130001	21131000	0.007	0.006	0.0051
Z	21131001	21132000	0.0108	0.0103	0.0054
Z	21132001	21133000	0.005	0.0048	0.0042
Z	21133001	21134000	0.01	0.0127	0.0123
Z	21134001	21135000	0.008	0.009	0.0051
Z	21135001	21136000	0.0096	0.0111	0.0081
Z	21136001	21137000	0.0023	0.0027	0.0015
Z	21137001	21138000	0.0062	0.0052	0.0047
Z	21138001	21139000	0.003	0.0031	0.002
Z	21139001	21140000	0.004	0.0041	0.0026
Z	21140001	21141000	0.0049	0.0053	0.0027
Z	21141001	21142000	0.0085	0.007	0.0074
Z	21142001	21143000	0.0031	0.0033	0.0021
Z	21143001	21144000	0.0029	0.0022	0.0018
Z	21144001	21145000	0.0038	0.0037	0.0021
Z	21145001	21146000	0.0027	0.003	0.0017
Z	21146001	21147000	0.0048	0.0066	0.0054
Z	21147001	21148000	0.0024	0.0024	0.0016
Z	21148001	21149000	0.0064	0.0056	0.0063
Z	21149001	21150000	0.0038	0.0042	0.004
Z	21150001	21151000	0.0042	0.0043	0.0042
Z	21151001	21152000	0.0046	0.0046	0.0043
Z	21152001	21153000	0.003	0.0032	0.0021
Z	21153001	21154000	0.0077	0.0077	0.0058
Z	21154001	21155000	0.005	0.005	0.0033
Z	21155001	21156000	0.0021	0.0022	0.0022
Z	21156001	21157000	0.0031	0.003	0.0029
Z	21157001	21158000	0.0024	0.0023	0.0021
Z	21158001	21159000	0.004	0.0041	0.0033
Z	21159001	21160000	0.0025	0.0017	0.0014
Z	21160001	21161000	0.0031	0.0037	0.0031
Z	21161001	21162000	0.0024	0.0036	0.0028
Z	21162001	21163000	0.0015	0.0022	0.0013
Z	21163001	21164000	0.0046	0.0052	0.0038
Z	21164001	21165000	0.0043	0.0043	0.0035
Z	21165001	21166000	0.0002	0.0004	0.0002
Z	21166001	21167000	0.0011	0.0011	0.001
Z	21167001	21168000	0.0076	0.0079	0.0049
Z	21168001	21169000	0.0072	0.0068	0.0066
Z	21169001	21170000	0.0029	0.003	0.002
Z	21170001	21171000	0.0203	0.021	0.0175
Z	21171001	21172000	0.0018	0.0026	0.0018
Z	21172001	21173000	0.0029	0.0029	0.003
Z	21173001	21174000	0.0091	0.0087	0.0071
Z	21174001	21175000	0.0058	0.005	0.0032
Z	21175001	21176000	0.0157	0.0156	0.0098
Z	21176001	21177000	0.0055	0.0064	0.0048
Z	21177001	21178000	0.0021	0.0012	0.0021
Z	21178001	21179000	0.0081	0.0068	0.0041
Z	21179001	21180000	0.0037	0.0028	0.0021
Z	21180001	21181000	0.01	0.0067	0.007
Z	21181001	21182000	0.0037	0.003	0.0035
Z	21182001	21183000	0.0034	0.0039	0.0018
Z	21183001	21184000	0.009	0.0078	0.0059
Z	21184001	21185000	0.0064	0.0057	0.0039
Z	21185001	21186000	0.0031	0.0039	0.0026
Z	21186001	21187000	0.0048	0.0043	0.0032
Z	21187001	21188000	0.0116	0.0119	0.0051
Z	21188001	21189000	0.0063	0.0054	0.0058
Z	21189001	21190000	0.0057	0.0051	0.0056
Z	21190001	21191000	0.0072	0.0077	0.0081
Z	21191001	21192000	0.0046	0.0041	0.0037
Z	21192001	21193000	0.0073	0.0067	0.0057
Z	21193001	21194000	0.0148	0.0142	0.0127
Z	21194001	21195000	0.0039	0.0037	0.0027
Z	21195001	21196000	0.0064	0.0085	0.0062
Z	21196001	21197000	0.0044	0.0041	0.0043
Z	21197001	21198000	0.0021	0.0039	0.0047
Z	21198001	21199000	0.0014	0.0027	0.0031
Z	21199001	21200000	0.0007	0.0019	0.0019
Z	21200001	21201000	0.0066	0.0095	0.0087
Z	21201001	21202000	0.0017	0.0052	0.0052
Z	21202001	21203000	0.0026	0.0026	0.002
Z	21203001	21204000	0.0066	0.0075	0.007
Z	21204001	21205000	0.0025	0.0037	0.0028
Z	21205001	21206000	0.0056	0.0093	0.0063
Z	21206001	21207000	0.0043	0.0036	0.004
Z	21207001	21208000	0.0051	0.0073	0.0036
Z	21208001	21209000	0.0036	0.0045	0.0036
Z	21209001	21210000	0.0014	0.0011	0.0015
Z	21210001	21211000	0.0045	0.0046	0.0035
Z	21211001	21212000	0.0042	0.0041	0.0046
Z	21212001	21213000	0.004	0.0044	0.0043
Z	21213001	21214000	0.0072	0.0054	0.0072
Z	21214001	21215000	0.0046	0.0079	0.0078
Z	21215001	21216000	0.002	0.0024	0.0019
Z	21216001	21217000	0.0069	0.0084	0.0078
Z	21217001	21218000	0.0028	0.003	0.0021
Z	21218001	21219000	0.0034	0.0032	0.0029
Z	21219001	21220000	0.0044	0.0042	0.0038
Z	21220001	21221000	0.0018	0.0016	0.001
Z	21221001	21222000	0.0056	0.0042	0.0046
Z	21222001	21223000	0.0033	0.0024	0.003
Z	21223001	21224000	0.0026	0.0026	0.0022
Z	21224001	21225000	0.0048	0.0038	0.0048
Z	21225001	21226000	0.0082	0.0085	0.0086
Z	21226001	21227000	0.0031	0.0028	0.0021
Z	21227001	21228000	0.0011	0.0011	0.0
Z	21228001	21229000	0.0034	0.0034	0.0011
Z	21229001	21230000	0.0016	0.0017	0.0005
Z	21230001	21231000	0.0066	0.0056	0.0042
Z	21231001	21232000	0.0051	0.0054	0.0026
Z	21232001	21233000	0.0021	0.0028	0.002
Z	21233001	21234000	0.0043	0.0043	0.002
Z	21234001	21235000	0.0019	0.0022	0.002
Z	21235001	21236000	0.0021	0.0018	0.0016
Z	21236001	21237000	0.0036	0.0049	0.0036
Z	21237001	21238000	0.004	0.0058	0.0032
Z	21238001	21239000	0.0027	0.0037	0.0035
Z	21239001	21240000	0.0036	0.006	0.0052
Z	21240001	21241000	0.0051	0.008	0.0065
Z	21241001	21242000	0.0044	0.0052	0.0036
Z	21242001	21243000	0.0087	0.011	0.0071
Z	21243001	21244000	0.0037	0.004	0.0027
Z	21244001	21245000	0.0026	0.0035	0.0024
Z	21245001	21246000	0.0019	0.0033	0.0027
Z	21246001	21247000	0.0039	0.0053	0.0026
Z	21247001	21248000	0.0017	0.0025	0.0017
Z	21248001	21249000	0.0012	0.0027	0.0018
Z	21249001	21250000	0.0022	0.0029	0.0014
Z	21250001	21251000	0.0019	0.0022	0.0011
Z	21251001	21252000	0.0017	0.0021	0.001
Z	21252001	21253000	0.0028	0.0028	0.0016
Z	21253001	21254000	0.0035	0.0049	0.0032
Z	21254001	21255000	0.0028	0.0039	0.0013
Z	21255001	21256000	0.0046	0.0059	0.002
Z	21256001	21257000	0.0042	0.0051	0.0035
Z	21257001	21258000	0.0012	0.0018	0.0008
Z	21258001	21259000	0.0059	0.0093	0.0039
Z	21259001	21260000	0.0077	0.0109	0.005
Z	21260001	21261000	0.0079	0.0106	0.0056
Z	21261001	21262000	0.0035	0.0042	0.003
Z	21262001	21263000	0.0012	0.0028	0.0028
Z	21263001	21264000	0.0034	0.0048	0.005
Z	21264001	21265000	0.0038	0.0055	0.0042
Z	21265001	21266000	0.0057	0.0053	0.0056
Z	21266001	21267000	0.0062	0.0123	0.0091
Z	21267001	21268000	0.0047	0.0045	0.0049
Z	21269001	21270000	0.0021	0.0035	0.0025
Z	21270001	21271000	0.0053	0.0045	0.0051
Z	21271001	21272000	0.0018	0.0038	0.003
Z	21272001	21273000	0.0012	0.0018	0.0022
Z	21273001	21274000	0.0008	0.0058	0.0059
Z	21274001	21275000	0.0023	0.0045	0.0043
Z	21275001	21276000	0.0013	0.0051	0.0044
